Timestamp,SensorID_enc,TimeDelta,event_count,progress_ratio,participant_id,task_id,TimeOfDay_enc,SensorType_enc,sensor_value_binary,sensor_value_continuous,sensor_value_phone,ActivityLabel
57:01.5,21,0.234931526,0.170731707,0.085223511,49,4,1,3,0,0,0,Clean
57:02.8,21,0.085002025,0.182926829,0.090529653,49,4,1,3,1,0,0,Clean
57:03.7,3,0.060828137,0.195121951,0.09432677,49,4,1,1,1,0,0,Clean
57:05.2,10,0.094882082,0.207317073,0.100249661,49,4,1,2,0,0,0,Clean
57:06.3,21,0.072720128,0.219512195,0.104789121,49,4,1,3,0,0,0,Clean
57:06.6,21,0.017547768,0.231707317,0.105884518,49,4,1,3,1,0,0,Clean
57:08.9,22,0.148625937,0.243902439,0.1151623,49,4,1,3,0,0,0,Clean
57:11.8,10,0.188205258,0.256097561,0.126910769,49,4,1,2,0,0,0,Clean
57:19.5,22,0.504261399,0.268292683,0.158388634,49,4,1,3,1,0,0,Clean
57:22.9,21,0.219395822,0.280487805,0.172084134,49,4,1,3,0,0,0,Clean
57:24.6,22,0.11028563,0.292682927,0.178968572,49,4,1,3,0,0,0,Clean
57:34.5,22,0.645501687,0.304878049,0.219263179,49,4,1,3,1,0,0,Clean
57:35.6,21,0.070904642,0.317073171,0.223689309,49,4,1,3,1,0,0,Clean
57:37.6,21,0.131015958,0.329268293,0.231867811,49,4,1,3,0,0,0,Clean
57:38.6,22,0.062907872,0.341463415,0.235794753,49,4,1,3,0,0,0,Clean
57:40.2,1,0.106208002,0.353658537,0.24242465,49,4,1,5,0,0.075922115,0,Clean
57:43.1,1,0.186633349,0.365853659,0.254074995,49,4,1,5,0,0.721721544,0,Clean
57:46.7,1,0.236529307,0.37804878,0.268840031,49,4,1,5,0,0.970586148,0,Clean
57:49.7,1,0.188764244,0.390243902,0.280623395,49,4,1,5,0,0.92592724,0,Clean
57:52.4,1,0.180456485,0.402439024,0.291888157,49,4,1,5,0,0.852700114,0,Clean
57:55.7,1,0.210554234,0.414634146,0.305031732,49,4,1,5,0,0.518211673,0,Clean
57:58.3,1,0.168612403,0.426829268,0.315557143,49,4,1,5,0,0.574498533,0,Clean
58:02.0,1,0.242816681,0.43902439,0.33071466,49,4,1,5,0,0.825056376,0,Clean
58:04.3,1,0.149122322,0.451219512,0.340023428,49,4,1,5,0,0.891892957,0,Clean
58:10.3,1,0.390235848,0.463414634,0.364383396,49,4,1,5,0,0.811888936,0,Clean
58:16.6,1,0.408083878,0.475609756,0.389857503,49,4,1,5,0,0.762302094,0,Clean
58:19.1,1,0.167511852,0.487804878,0.400314214,49,4,1,5,0,0.824748872,0,Clean
58:22.4,1,0.212376351,0.5,0.413571533,49,4,1,5,0,0.765765446,0,Clean
58:25.1,1,0.176750496,0.512195122,0.424604953,49,4,1,5,0,0.707631596,0,Clean
58:40.5,1,1,0.524390244,0.487028659,49,4,1,5,0,0.663818321,0,Clean
58:43.4,1,0.18883575,0.536585366,0.498816486,49,4,1,5,0,0.741125777,0,Clean
58:49.5,1,0.392980399,0.548780488,0.523347778,49,4,1,5,0,0.586047639,0,Clean
58:52.3,1,0.183058672,0.56097561,0.534774979,49,4,1,5,0,0.680527959,0,Clean
58:58.1,1,0.381198723,0.573170732,0.558570816,49,4,1,5,0,0.105336164,0,Clean
59:04.2,1,0.390279402,0.585365854,0.582933502,49,4,1,5,0,0.936707588,0,Clean
59:07.9,22,0.244406207,0.597560976,0.598190243,49,4,1,3,1,0,0,Clean
59:12.6,22,0.303630582,0.609756098,0.617143989,49,4,1,3,0,0,0,Clean
59:13.1,1,0.035786744,0.62195122,0.61937793,49,4,1,5,0,0.978054925,0,Clean
59:19.2,1,0.394140105,0.634146341,0.643981616,49,4,1,5,0,0.909448229,0,Clean
59:25.2,1,0.391530766,0.646341463,0.668422417,49,4,1,5,0,1,0,Clean
59:28.5,1,0.213950144,0.658536585,0.681777978,49,4,1,5,0,0.955264216,0,Clean
59:31.4,1,0.19069492,0.670731707,0.693681861,49,4,1,5,0,0.78848125,0,Clean
59:34.2,1,0.177583222,0.682926829,0.704767264,49,4,1,5,0,0.120967176,0,Clean
59:43.6,1,0.615469723,0.695121951,0.743187164,49,4,1,5,0,0.073227127,0,Clean
59:43.6,2,0,0.707317073,0.743187164,49,4,1,0,0,0.07114813,0,Clean
59:49.3,1,0.368888548,0.719512195,0.766214554,49,4,1,5,0,0.718411944,0,Clean
59:52.6,1,0.210203852,0.731707317,0.779336257,49,4,1,5,0,0.769770871,0,Clean
00:04.6,1,0.783042031,0.743902439,0.828216642,49,4,1,5,0,0.702086684,0,Clean
00:07.2,1,0.16617338,0.756097561,0.8385898,49,4,1,5,0,0.743282241,0,Clean
00:10.6,1,0.221593543,0.768292683,0.85242249,49,4,1,5,0,0.668592503,0,Clean
00:10.6,2,0,0.780487805,0.85242249,49,4,1,0,0,0.300531034,0,Clean
00:16.3,1,0.370583253,0.792682927,0.87555567,49,4,1,5,0,0.742820986,0,Clean
00:16.3,2,0,0.804878049,0.87555567,49,4,1,0,0,0.242243432,0,Clean
00:19.1,1,0.187481676,0.817073171,0.887258971,49,4,1,5,0,0.668592503,0,Clean
00:22.3,1,0.202271828,0.829268293,0.899885528,49,4,1,5,0,0.728344687,0,Clean
00:25.1,1,0.186762061,0.841463415,0.911543908,49,4,1,5,0,0.666666667,0,Clean
00:25.1,2,0,0.853658537,0.911543908,49,4,1,0,0,0.334565317,0,Clean
00:25.5,22,0.024445353,0.865853659,0.913069877,49,4,1,3,1,0,0,Clean
00:26.8,22,0.084483668,0.87804878,0.918343661,49,4,1,3,0,0,0,Clean
00:28.1,1,0.086863665,0.890243902,0.923766013,49,4,1,5,0,0.110418244,0,Clean
00:31.1,1,0.195149127,0.902439024,0.935947944,49,4,1,5,0,0.070609211,0,Clean
00:34.6,1,0.223252494,0.914634146,0.949884192,49,4,1,5,0,0.521136894,0,Clean
00:37.2,1,0.170309708,0.926829268,0.960515555,49,4,1,5,0,0.823593765,0,Clean
00:39.5,21,0.14712196,0.93902439,0.969699453,49,4,1,3,1,0,0,Clean
00:40.2,1,0.050696961,0.951219512,0.972864145,49,4,1,5,0,0.376299003,0,Clean
00:40.7,3,0.032490358,0.963414634,0.974892314,49,4,1,1,0,0,0,Clean
00:45.6,21,0.316944773,0.975609756,0.994677181,49,4,1,3,0,0,0,Clean
00:46.6,20,0.063950047,0.987804878,0.99866918,49,4,1,3,1,0,0,Clean
00:46.9,19,0.021319153,1,1,49,4,1,3,1,0,0,Clean
55:26.2,23,0,0,0,50,0,1,3,1,0,0,Make a phone call
55:26.4,13,0.007705675,0.03125,0.00211459,50,0,1,3,1,0,0,Make a phone call
55:27.5,14,0.044787784,0.0625,0.014405248,50,0,1,3,1,0,0,Make a phone call
55:27.7,15,0.007583417,0.09375,0.016486288,50,0,1,3,1,0,0,Make a phone call
55:28.6,23,0.037824136,0.125,0.026865983,50,0,1,3,0,0,0,Make a phone call
55:28.9,13,0.013572221,0.15625,0.03059047,50,0,1,3,0,0,0,Make a phone call
55:29.4,18,0.021646097,0.1875,0.036530589,50,0,1,3,1,0,0,Make a phone call
55:30.5,14,0.04084467,0.21875,0.047739178,50,0,1,3,0,0,0,Make a phone call
55:30.6,15,0.005668423,0.25,0.049294705,50,0,1,3,0,0,0,Make a phone call
55:35.4,12,0.195893095,0.28125,0.103051662,50,0,1,2,0,0,0,Make a phone call
55:35.8,17,0.016448687,0.3125,0.107565509,50,0,1,3,1,0,0,Make a phone call
55:35.8,18,0,0.34375,0.107565509,50,0,1,3,0,0,0,Make a phone call
55:38.0,17,0.088846382,0.375,0.131946721,50,0,1,3,0,0,0,Make a phone call
55:58.5,18,0.836313046,0.40625,0.361447636,50,0,1,3,1,0,0,Make a phone call
56:01.5,18,0.124382473,0.4375,0.395580657,50,0,1,3,0,0,0,Make a phone call
56:06.7,18,0.208326879,0.46875,0.452749692,50,0,1,3,1,0,0,Make a phone call
56:06.7,17,0.000746593,0.5,0.452954572,50,0,1,3,1,0,0,Make a phone call
56:07.7,18,0.042707728,0.53125,0.46467442,50,0,1,3,0,0,0,Make a phone call
56:08.4,17,0.026087252,0.5625,0.471833281,50,0,1,3,0,0,0,Make a phone call
56:09.4,17,0.043688441,0.59375,0.483822257,50,0,1,3,1,0,0,Make a phone call
56:11.5,17,0.082857741,0.625,0.506560067,50,0,1,3,0,0,0,Make a phone call
56:20.0,24,0.347933176,0.65625,0.602039843,50,0,1,4,0,0,1,Make a phone call
56:44.5,17,1,0.6875,0.876459709,50,0,1,3,1,0,1,Make a phone call
56:46.0,24,0.059922127,0.71875,0.892903531,50,0,1,4,0,0,1,Make a phone call
56:46.7,17,0.028146273,0.75,0.900627428,50,0,1,3,0,0,0,Make a phone call
56:47.8,17,0.046147297,0.78125,0.913291163,50,0,1,3,1,0,0,Make a phone call
56:50.4,17,0.105389606,0.8125,0.942212164,50,0,1,3,0,0,0,Make a phone call
56:50.7,17,0.011741247,0.84375,0.945434196,50,0,1,3,1,0,0,Make a phone call
56:52.5,17,0.0721617,0.875,0.9652368,50,0,1,3,0,0,0,Make a phone call
56:52.9,17,0.019237587,0.90625,0.970515976,50,0,1,3,1,0,0,Make a phone call
56:53.8,18,0.036280523,0.9375,0.980472072,50,0,1,3,1,0,0,Make a phone call
56:55.3,18,0.06139232,0.96875,0.997319344,50,0,1,3,0,0,0,Make a phone call
56:55.6,17,0.009768446,1,1,50,0,1,3,0,0,0,Make a phone call
57:09.4,18,0,0,0,50,1,1,3,1,0,0,Wash hands
57:10.5,17,0.095051377,0.041666667,0.019273946,50,1,1,3,1,0,0,Wash hands
57:12.4,17,0.160034678,0.083333333,0.051724816,50,1,1,3,0,0,0,Wash hands
57:13.5,19,0.09193315,0.125,0.070366467,50,1,1,3,1,0,0,Wash hands
57:13.8,20,0.024503032,0.166666667,0.075335044,50,1,1,3,1,0,0,Wash hands
57:14.8,21,0.085611308,0.208333333,0.092694791,50,1,1,3,1,0,0,Wash hands
57:15.4,19,0.051354356,0.25,0.103108118,50,1,1,3,0,0,0,Wash hands
57:16.4,20,0.08279565,0.291666667,0.119896922,50,1,1,3,0,0,0,Wash hands
57:16.4,1,0,0.333333333,0.119896922,50,1,1,5,0,0.146183079,0,Wash hands
57:16.7,18,0.022277941,0.375,0.124414309,50,1,1,3,0,0,0,Wash hands
57:18.7,21,0.169135631,0.416666667,0.158710614,50,1,1,3,0,0,0,Wash hands
57:19.7,1,0.083278176,0.458333333,0.175597262,50,1,1,5,0,0.320181732,0,Wash hands
57:22.2,1,0.209133121,0.5,0.218004018,50,1,1,5,0,0.902949668,0,Wash hands
57:25.1,1,0.250228631,0.541666667,0.268743875,50,1,1,5,0,0.78397613,0,Wash hands
57:31.4,1,0.525798693,0.583333333,0.375362171,50,1,1,5,0,0.986095309,0,Wash hands
57:43.3,1,1,0.625,0.578136155,50,1,1,5,0,0.866668989,0,Wash hands
57:46.5,1,0.273126277,0.666666667,0.633519059,50,1,1,5,0,1,0,Wash hands
57:47.8,21,0.111225581,0.708333333,0.656072713,50,1,1,3,1,0,0,Wash hands
57:49.8,1,0.166904477,0.75,0.689916599,50,1,1,5,0,0.239002794,0,Wash hands
57:51.6,21,0.150953851,0.791666667,0.720526112,50,1,1,3,0,0,0,Wash hands
57:53.3,21,0.142839254,0.833333333,0.749490197,50,1,1,3,1,0,0,Wash hands
58:00.0,22,0.56415585,0.875,0.863886327,50,1,1,3,1,0,0,Wash hands
58:02.7,11,0.226750271,0.916666667,0.909865383,50,1,1,2,0,0,0,Wash hands
58:03.8,22,0.097743162,0.958333333,0.929685153,50,1,1,3,0,0,0,Wash hands
58:08.0,11,0.346764637,1,1,50,1,1,2,0,0,0,Wash hands
58:28.6,3,0,0,0,50,2,1,1,1,0,0,Cook
58:28.6,11,0,0.007575758,0,50,2,1,2,0,0,0,Cook
58:31.9,6,0.284954988,0.015151515,0.009572961,50,2,1,2,0,0,0,Cook
58:33.2,9,0.114434636,0.022727273,0.013417352,50,2,1,2,0,0,0,Cook
58:40.3,1,0.617223406,0.03030303,0.034152753,50,2,1,5,0,0.010969288,0,Cook
58:40.6,21,0.024050272,0.037878788,0.034960713,50,2,1,3,0,0,0,Cook
58:42.6,21,0.173365184,0.045454545,0.040784855,50,2,1,3,1,0,0,Cook
58:43.3,1,0.066839641,0.053030303,0.043030309,50,2,1,5,0,0.079248632,0,Cook
58:46.1,0,0.24416341,0.060606061,0.051232892,50,2,1,5,0,0.844575722,0,Cook
58:46.1,1,0,0.068181818,0.051232892,50,2,1,5,0,0.018243034,0,Cook
58:47.3,21,0.103168214,0.075757576,0.054698791,50,2,1,3,0,0,0,Cook
58:49.5,0,0.191500593,0.083333333,0.061132186,50,2,1,5,0,0.860814618,0,Cook
58:52.1,0,0.227666411,0.090909091,0.068780558,50,2,1,5,0,0.894295514,0,Cook
58:52.6,21,0.03676638,0.098484848,0.070015711,50,2,1,3,1,0,0,Cook
58:54.6,5,0.17810793,0.106060606,0.075999184,50,2,1,2,0,0,0,Cook
58:54.9,21,0.024063473,0.113636364,0.076807588,50,2,1,3,0,0,0,Cook
58:55.2,0,0.023161718,0.121212121,0.077585697,50,2,1,5,0,0.920175033,0,Cook
58:55.8,5,0.057327573,0.128787879,0.079511597,50,2,1,2,0,0,0,Cook
58:58.2,0,0.209510418,0.136363636,0.086550025,50,2,1,5,0,0.939675522,0,Cook
59:01.7,0,0.299898864,0.143939394,0.09662502,50,2,1,5,0,0.954644018,0,Cook
59:03.9,21,0.194203773,0.151515152,0.103149227,50,2,1,3,1,0,0,Cook
59:04.5,0,0.048878365,0.159090909,0.104791278,50,2,1,5,0,0.967245905,0,Cook
59:07.2,0,0.238112629,0.166666667,0.112790587,50,2,1,5,0,0.974871308,0,Cook
59:07.5,21,0.02083225,0.174242424,0.113490439,50,2,1,3,0,0,0,Cook
59:07.6,21,0.012594258,0.181818182,0.113913539,50,2,1,3,1,0,0,Cook
59:16.5,21,0.77397721,0.189393939,0.139915028,50,2,1,3,0,0,0,Cook
59:16.5,0,0,0.196969697,0.139915028,50,2,1,5,0,0.9835749,0,Cook
59:25.1,0,0.746007435,0.204545455,0.164976882,50,2,1,5,0,0.992656908,0,Cook
59:27.4,21,0.197531312,0.212121212,0.171612877,50,2,1,3,1,0,0,Cook
59:28.5,21,0.098983387,0.21969697,0.174938188,50,2,1,3,0,0,0,Cook
59:31.5,21,0.260472729,0.227272727,0.183688677,50,2,1,3,1,0,0,Cook
59:34.3,0,0.237325515,0.234848485,0.191661543,50,2,1,5,0,1,0,Cook
59:36.3,9,0.178758951,0.242424242,0.197666886,50,2,1,2,0,0,0,Cook
59:36.6,21,0.026916555,0.25,0.198571139,50,2,1,3,0,0,0,Cook
59:37.2,0,0.050782272,0.257575758,0.200277151,50,2,1,5,0,0.987401116,0,Cook
59:38.5,21,0.112535679,0.265151515,0.204057747,50,2,1,3,1,0,0,Cook
59:42.0,3,0.30006492,0.272727273,0.214138321,50,2,1,1,0,0,0,Cook
59:45.7,21,0.323606603,0.28030303,0.22500977,50,2,1,3,0,0,0,Cook
59:46.2,0,0.045941647,0.287878788,0.226553163,50,2,1,5,0,0.97808485,0,Cook
59:49.3,0,0.26748936,0.295454545,0.235539373,50,2,1,5,0,0.967549239,0,Cook
59:49.6,21,0.022329703,0.303030303,0.236289532,50,2,1,3,1,0,0,Cook
59:52.2,0,0.228029527,0.310606061,0.243950102,50,2,1,5,0,0.974378765,0,Cook
59:52.8,21,0.054077677,0.318181818,0.245766823,50,2,1,3,0,0,0,Cook
59:53.4,21,0.051070438,0.325757576,0.247482516,50,2,1,3,1,0,0,Cook
59:55.2,0,0.153519975,0.333333333,0.252639965,50,2,1,5,0,0.959713604,0,Cook
59:55.8,21,0.05409357,0.340909091,0.254457219,50,2,1,3,0,0,0,Cook
59:57.0,21,0.105403278,0.348484848,0.257998205,50,2,1,3,1,0,0,Cook
59:58.4,0,0.118547291,0.356060606,0.261980759,50,2,1,5,0,0.971468558,0,Cook
00:03.2,21,0.418437123,0.363636364,0.276038005,50,2,1,3,0,0,0,Cook
00:08.3,21,0.442204614,0.371212121,0.290893712,50,2,1,3,1,0,0,Cook
00:10.3,0,0.172458652,0.378787879,0.296687399,50,2,1,5,0,0.95429263,0,Cook
00:13.2,0,0.257212498,0.386363636,0.305328361,50,2,1,5,0,0.961074104,0,Cook
00:16.3,0,0.264262045,0.393939394,0.314206151,50,2,1,5,0,0.946339867,0,Cook
00:16.3,1,0,0.401515152,0.314206151,50,2,1,5,0,0.011426842,0,Cook
00:16.3,2,0,0.409090909,0.314206151,50,2,1,0,0,0.011239105,0,Cook
00:19.3,1,0.260208794,0.416666667,0.322947772,50,2,1,5,0,0.053098515,0,Cook
00:19.3,2,0,0.424242424,0.322947772,50,2,1,0,0,0.019357562,0,Cook
00:22.2,0,0.252864828,0.431818182,0.331442676,50,2,1,5,0,0.954785173,0,Cook
00:25.2,0,0.26674072,0.439393939,0.340403736,50,2,1,5,0,0.946009502,0,Cook
00:28.2,0,0.259792787,0.446969697,0.349131382,50,2,1,5,0,0.959221062,0,Cook
00:28.2,1,0,0.454545455,0.349131382,50,2,1,5,0,0.016365935,0,Cook
00:30.2,21,0.171277677,0.462121212,0.354885395,50,2,1,3,0,0,0,Cook
00:31.1,0,0.081583677,0.46969697,0.35762617,50,2,1,5,0,0.945234649,0,Cook
00:34.9,0,0.324049012,0.477272727,0.368512481,50,2,1,5,0,0.955911414,0,Cook
00:35.0,21,0.006525586,0.484848485,0.368731706,50,2,1,3,1,0,0,Cook
00:37.8,0,0.246735275,0.492424242,0.377020689,50,2,1,5,0,0.945141546,0,Cook
00:40.2,0,0.209123245,0.5,0.38404611,50,2,1,5,0,0.959266111,0,Cook
00:44.6,21,0.378031155,0.507575758,0.396745932,50,2,1,3,0,0,0,Cook
00:46.3,0,0.149653103,0.515151515,0.401773475,50,2,1,5,0,0.951220245,0,Cook
00:49.9,0,0.313068672,0.522727273,0.412290906,50,2,1,5,0,0.941952031,0,Cook
00:51.3,0,0.124020613,0.53030303,0.416457334,50,2,1,5,0,0.95565313,0,Cook
00:55.3,0,0.348679437,0.537878788,0.428171096,50,2,1,5,0,0.945751218,0,Cook
00:58.2,0,0.245978558,0.545454545,0.436434658,50,2,1,5,0,0.960251197,0,Cook
01:04.1,0,0.516492874,0.553030303,0.453786052,50,2,1,5,0,0.947652313,0,Cook
01:07.4,0,0.28256985,0.560606061,0.463278886,50,2,1,5,0,0.954526889,0,Cook
01:10.1,0,0.241810666,0.568181818,0.471402429,50,2,1,5,0,0.942138236,0,Cook
01:13.9,0,0.323438463,0.575757576,0.482268229,50,2,1,5,0,0.956614189,0,Cook
01:16.3,0,0.209483669,0.583333333,0.489305759,50,2,1,5,0,0.950328262,0,Cook
01:19.2,0,0.251575987,0.590909091,0.497757364,50,2,1,5,0,0.930758696,0,Cook
01:22.8,0,0.312210602,0.598484848,0.508245969,50,2,1,5,0,0.907293838,0,Cook
01:25.3,0,0.219495641,0.606060606,0.515619847,50,2,1,5,0,0.894202411,0,Cook
01:28.1,0,0.246147914,0.613636364,0.523889098,50,2,1,5,0,0.900890782,0,Cook
01:28.6,21,0.042194713,0.621212121,0.525306615,50,2,1,3,1,0,0,Cook
01:31.3,0,0.229765642,0.628787879,0.53302551,50,2,1,5,0,0.907741331,0,Cook
01:31.8,21,0.044078819,0.636363636,0.534506322,50,2,1,3,0,0,0,Cook
01:40.2,0,0.73531691,0.643939394,0.559209032,50,2,1,5,0,0.900770649,0,Cook
01:43.3,0,0.264320234,0.651515152,0.568088776,50,2,1,5,0,0.920691602,0,Cook
01:46.2,0,0.255291394,0.659090909,0.5766652,50,2,1,5,0,0.902437486,0,Cook
01:49.1,0,0.251222511,0.666666667,0.58510493,50,2,1,5,0,0.90870239,0,Cook
01:52.2,0,0.26394244,0.674242424,0.593971983,50,2,1,5,0,0.922733853,0,Cook
01:55.3,0,0.273198824,0.681818182,0.60315,50,2,1,5,0,0.91510845,0,Cook
01:58.3,0,0.258911268,0.689393939,0.611848032,50,2,1,5,0,0.906801295,0,Cook
01:58.9,21,0.057359968,0.696969697,0.61377502,50,2,1,3,1,0,0,Cook
02:01.2,0,0.194706717,0.704545455,0.620316123,50,2,1,5,0,0.928013671,0,Cook
02:01.7,21,0.045723829,0.712121212,0.621852198,50,2,1,3,0,0,0,Cook
02:02.9,3,0.103452645,0.71969697,0.625327653,50,2,1,1,1,0,0,Cook
02:04.1,0,0.105030174,0.727272727,0.628856105,50,2,1,5,0,0.912057087,0,Cook
02:07.2,0,0.271207373,0.734848485,0.63796722,50,2,1,5,0,0.922709826,0,Cook
02:13.1,0,0.512852157,0.742424242,0.655196306,50,2,1,5,0,0.913021149,0,Cook
02:19.2,0,0.522640058,0.75,0.672754212,50,2,1,5,0,0.924469766,0,Cook
02:22.2,0,0.263384868,0.757575758,0.681602533,50,2,1,5,0,0.912528607,0,Cook
02:27.9,7,0.49929422,0.765151515,0.698376145,50,2,1,2,0,0,0,Cook
02:31.5,21,0.306431311,0.772727273,0.708670596,50,2,1,3,1,0,0,Cook
02:31.7,0,0.020074577,0.78030303,0.709344994,50,2,1,5,0,0.918628328,0,Cook
02:33.3,21,0.135459343,0.787878788,0.713895703,50,2,1,3,0,0,0,Cook
02:34.3,0,0.088914616,0.795454545,0.716882758,50,2,1,5,0,0.911047975,0,Cook
02:39.2,21,0.429962095,0.803030303,0.731327181,50,2,1,3,1,0,0,Cook
02:43.6,21,0.375948252,0.810606061,0.743957029,50,2,1,3,0,0,0,Cook
02:46.3,0,0.236819879,0.818181818,0.751912909,50,2,1,5,0,0.919379156,0,Cook
02:49.3,0,0.257880368,0.825757576,0.760576308,50,2,1,5,0,0.910110942,0,Cook
02:52.1,0,0.24956456,0.833333333,0.76896034,50,2,1,5,0,0.929233015,0,Cook
02:55.2,0,0.268508969,0.840909091,0.777980804,50,2,1,5,0,0.915201552,0,Cook
02:58.9,21,0.321041339,0.848484848,0.788766073,50,2,1,3,1,0,0,Cook
03:00.0,22,0.092038059,0.856060606,0.791858059,50,2,1,3,1,0,0,Cook
03:04.5,22,0.396102036,0.863636364,0.805164966,50,2,1,3,0,0,0,Cook
03:04.9,21,0.029776064,0.871212121,0.806165282,50,2,1,3,0,0,0,Cook
03:10.2,0,0.462204588,0.878787879,0.821692881,50,2,1,5,0,0.921772794,0,Cook
03:13.3,0,0.268365668,0.886363636,0.83070853,50,2,1,5,0,0.906567037,0,Cook
03:16.1,0,0.246539603,0.893939394,0.83899094,50,2,1,5,0,0.889979758,0,Cook
03:16.9,5,0.06864593,0.901515152,0.841297076,50,2,1,2,0,0,0,Cook
03:21.6,21,0.409837753,0.909090909,0.85506543,50,2,1,3,1,0,0,Cook
03:22.1,0,0.043782055,0.916666667,0.856536272,50,2,1,5,0,0.878011569,0,Cook
03:23.4,21,0.112773993,0.924242424,0.860324874,50,2,1,3,0,0,0,Cook
03:28.3,0,0.421365764,0.931818182,0.874480507,50,2,1,5,0,0.862292246,0,Cook
03:34.6,21,0.544818296,0.939393939,0.892783484,50,2,1,3,1,0,0,Cook
03:34.8,5,0.019628694,0.946969697,0.893442903,50,2,1,2,0,0,0,Cook
03:36.2,21,0.120208629,0.954545455,0.897481269,50,2,1,3,0,0,0,Cook
03:37.2,0,0.086329637,0.962121212,0.900381483,50,2,1,5,0,0.854994204,0,Cook
03:48.7,8,1,0.96969697,0.933976127,50,2,1,2,0,0,0,Cook
03:53.6,21,0.428608029,0.977272727,0.948375061,50,2,1,3,1,0,0,Cook
03:55.3,21,0.148149049,0.984848485,0.953352076,50,2,1,3,0,0,0,Cook
04:06.7,21,0.984858282,0.992424242,0.986438039,50,2,1,3,1,0,0,Cook
04:11.3,3,0.403694129,1,1,50,2,1,1,0,0,0,Cook
04:32.5,21,0,0,0,50,3,1,3,1,0,0,Eat
04:34.9,21,0.030885014,0.022222222,0.009777845,50,3,1,3,0,0,0,Eat
04:37.1,1,0.027888814,0.044444444,0.018607126,50,3,1,5,0,0.011549009,0,Eat
04:37.1,2,0,0.066666667,0.018607126,50,3,1,0,0,0.012407565,0,Eat
04:39.1,21,0.024996221,0.088888889,0.026520646,50,3,1,3,1,0,0,Eat
04:40.4,1,0.015522062,0.111111111,0.031434754,50,3,1,5,0,0.053826084,0,Eat
04:40.4,2,0,0.133333333,0.031434754,50,3,1,0,0,0.127620618,0,Eat
04:41.4,3,0.012932997,0.155555556,0.035529194,50,3,1,1,1,0,0,Eat
04:42.5,10,0.014547675,0.177777778,0.040134823,50,3,1,2,0,0,0,Eat
04:43.2,2,0.008573264,0.2,0.042849021,50,3,1,0,0,0.035450388,0,Eat
04:43.7,3,0.006058244,0.222222222,0.044766992,50,3,1,1,0,0,0,Eat
04:46.2,1,0.031224872,0.244444444,0.054652432,50,3,1,5,0,0.013113829,0,Eat
04:46.5,21,0.003675136,0.266666667,0.055815938,50,3,1,3,0,0,0,Eat
04:47.3,21,0.00974952,0.288888889,0.058902525,50,3,1,3,1,0,0,Eat
04:48.9,19,0.02127157,0.311111111,0.065636863,50,3,1,3,1,0,0,Eat
04:49.0,20,0.000294583,0.333333333,0.065730125,50,3,1,3,1,0,0,Eat
04:49.2,18,0.003240992,0.355555556,0.066756186,50,3,1,3,1,0,0,Eat
04:49.2,1,0,0.377777778,0.066756186,50,3,1,5,0,0.027210819,0,Eat
04:51.3,20,0.026324065,0.4,0.075090086,50,3,1,3,0,0,0,Eat
04:52.5,21,0.014576307,0.422222222,0.079704779,50,3,1,3,0,0,0,Eat
04:52.6,19,0.001849179,0.444444444,0.080290208,50,3,1,3,0,0,0,Eat
04:58.5,17,0.073960347,0.466666667,0.103705214,50,3,1,3,1,0,0,Eat
04:59.8,18,0.016952558,0.488888889,0.109072201,50,3,1,3,0,0,0,Eat
05:00.3,17,0.005093581,0.511111111,0.110684771,50,3,1,3,0,0,0,Eat
05:16.3,0,0.201271914,0.533333333,0.174405172,50,3,1,5,0,1,0,Eat
05:31.5,18,0.192357673,0.555555556,0.235303426,50,3,1,3,1,0,0,Eat
05:33.7,18,0.027629203,0.577777778,0.244050518,50,3,1,3,0,0,0,Eat
06:03.8,12,0.378261062,0.6,0.363803672,50,3,1,2,0,0,0,Eat
06:05.3,18,0.018285849,0.622222222,0.369592765,50,3,1,3,1,0,0,Eat
06:06.3,18,0.012652025,0.644444444,0.373598252,50,3,1,3,0,0,0,Eat
06:06.9,18,0.007923689,0.666666667,0.376106802,50,3,1,3,1,0,0,Eat
06:09.3,18,0.029899129,0.688888889,0.385572527,50,3,1,3,0,0,0,Eat
06:35.3,17,0.327779362,0.711111111,0.489343749,50,3,1,3,1,0,0,Eat
06:36.8,17,0.018519143,0.733333333,0.495206699,50,3,1,3,0,0,0,Eat
07:56.3,17,1,0.755555556,0.811795338,50,3,1,3,1,0,0,Eat
07:58.9,18,0.032604155,0.777777778,0.822117443,50,3,1,3,1,0,0,Eat
07:59.9,18,0.012652743,0.8,0.826123158,50,3,1,3,0,0,0,Eat
08:00.5,17,0.007471719,0.822222222,0.828488619,50,3,1,3,0,0,0,Eat
08:01.5,18,0.012349932,0.844444444,0.832398467,50,3,1,3,1,0,0,Eat
08:02.8,18,0.016989933,0.866666667,0.837777287,50,3,1,3,0,0,0,Eat
08:20.6,17,0.223388714,0.888888889,0.908499616,50,3,1,3,1,0,0,Eat
08:24.8,17,0.052908522,0.911111111,0.925249853,50,3,1,3,0,0,0,Eat
08:30.8,18,0.076212397,0.933333333,0.949377832,50,3,1,3,1,0,0,Eat
08:36.3,18,0.068420948,0.955555556,0.971039127,50,3,1,3,0,0,0,Eat
08:41.3,18,0.063457493,0.977777778,0.991129048,50,3,1,3,1,0,0,Eat
08:43.6,18,0.028020437,1,1,50,3,1,3,0,0,0,Eat
